combo_id,underlying,strategy_type,width_pct,tp_pct,sl_mult,entry_date,expiration_date,exit_date,dte,short_strike,long_strike,spot_at_entry,credit,max_loss,exit_cost,pnl,exit_reason,iv_at_entry,iv_rank_at_entry,has_real_quote,short_ticker,long_ticker
SLV_2022-03-09_PUT_10pct_TP75_SL100,SLV,PUT,0.1,0.75,1.0,2022-03-09,2022-04-14,2022-04-11,36,22.5,20.0,23.8,0.44,206.0,0.05,39.0,take_profit,0.25859583659765084,0.48477876530070146,True,O:SLV220414P00022500,O:SLV220414P00020000
SLV_2022-03-09_PUT_10pct_TP75_SL200,SLV,PUT,0.1,0.75,2.0,2022-03-09,2022-04-14,2022-04-11,36,22.5,20.0,23.8,0.44,206.0,0.05,39.0,take_profit,0.25859583659765084,0.48477876530070146,True,O:SLV220414P00022500,O:SLV220414P00020000
SLV_2022-03-09_PUT_5pct_TP50_SL100,SLV,PUT,0.05,0.5,1.0,2022-03-09,2022-04-14,2022-04-08,36,22.5,21.5,23.8,0.26,74.0,0.1,16.0,take_profit,0.25859583659765084,0.48477876530070146,True,O:SLV220414P00022500,O:SLV220414P00021500
SLV_2022-03-09_PUT_5pct_TP50_SL200,SLV,PUT,0.05,0.5,2.0,2022-03-09,2022-04-14,2022-04-08,36,22.5,21.5,23.8,0.26,74.0,0.1,16.0,take_profit,0.25859583659765084,0.48477876530070146,True,O:SLV220414P00022500,O:SLV220414P00021500
SLV_2022-03-09_PUT_5pct_TP75_SL100,SLV,PUT,0.05,0.75,1.0,2022-03-09,2022-04-14,2022-04-11,36,22.5,21.5,23.8,0.26,74.0,0.05,21.0,take_profit,0.25859583659765084,0.48477876530070146,True,O:SLV220414P00022500,O:SLV220414P00021500
SLV_2022-03-09_PUT_5pct_TP75_SL200,SLV,PUT,0.05,0.75,2.0,2022-03-09,2022-04-14,2022-04-11,36,22.5,21.5,23.8,0.26,74.0,0.05,21.0,take_profit,0.25859583659765084,0.48477876530070146,True,O:SLV220414P00022500,O:SLV220414P00021500
GLD_2022-03-10_CALL_10pct_TP50_SL100,GLD,CALL,0.1,0.5,1.0,2022-03-10,2022-04-14,2022-03-15,35,196.0,215.0,186.4,1.86,1714.0,0.75,111.0,take_profit,0.20558224848355677,1.0,True,O:GLD220414C00196000,O:GLD220414C00215000
GLD_2022-03-10_CALL_10pct_TP50_SL200,GLD,CALL,0.1,0.5,2.0,2022-03-10,2022-04-14,2022-03-15,35,196.0,215.0,186.4,1.86,1714.0,0.75,111.0,take_profit,0.20558224848355677,1.0,True,O:GLD220414C00196000,O:GLD220414C00215000
GLD_2022-03-10_CALL_10pct_TP75_SL100,GLD,CALL,0.1,0.75,1.0,2022-03-10,2022-04-14,2022-03-22,35,196.0,215.0,186.4,1.86,1714.0,0.32,154.0,take_profit,0.20558224848355677,1.0,True,O:GLD220414C00196000,O:GLD220414C00215000
GLD_2022-03-10_CALL_10pct_TP75_SL200,GLD,CALL,0.1,0.75,2.0,2022-03-10,2022-04-14,2022-03-22,35,196.0,215.0,186.4,1.86,1714.0,0.32,154.0,take_profit,0.20558224848355677,1.0,True,O:GLD220414C00196000,O:GLD220414C00215000
GLD_2022-03-10_CALL_5pct_TP50_SL100,GLD,CALL,0.05,0.5,1.0,2022-03-10,2022-04-14,2022-03-15,35,196.0,205.0,186.4,1.16,784.0,0.52,64.0,take_profit,0.20558224848355677,1.0,True,O:GLD220414C00196000,O:GLD220414C00205000
GLD_2022-03-10_CALL_5pct_TP50_SL200,GLD,CALL,0.05,0.5,2.0,2022-03-10,2022-04-14,2022-03-15,35,196.0,205.0,186.4,1.16,784.0,0.52,64.0,take_profit,0.20558224848355677,1.0,True,O:GLD220414C00196000,O:GLD220414C00205000
GLD_2022-03-10_CALL_5pct_TP75_SL100,GLD,CALL,0.05,0.75,1.0,2022-03-10,2022-04-14,2022-03-22,35,196.0,205.0,186.4,1.16,784.0,0.23,93.0,take_profit,0.20558224848355677,1.0,True,O:GLD220414C00196000,O:GLD220414C00205000
GLD_2022-03-10_CALL_5pct_TP75_SL200,GLD,CALL,0.05,0.75,2.0,2022-03-10,2022-04-14,2022-03-22,35,196.0,205.0,186.4,1.16,784.0,0.23,93.0,take_profit,0.20558224848355677,1.0,True,O:GLD220414C00196000,O:GLD220414C00205000
GLD_2022-03-10_PUT_10pct_TP50_SL100,GLD,PUT,0.1,0.5,1.0,2022-03-10,2022-04-14,2022-03-15,35,180.0,161.0,186.4,2.13,1687.0,4.76,-263.0,stop_loss,0.20558224848355677,1.0,True,O:GLD220414P00180000,O:GLD220414P00161000
GLD_2022-03-10_PUT_10pct_TP50_SL200,GLD,PUT,0.1,0.5,2.0,2022-03-10,2022-04-14,2022-04-11,35,180.0,161.0,186.4,2.13,1687.0,0.39,174.0,take_profit,0.20558224848355677,1.0,True,O:GLD220414P00180000,O:GLD220414P00161000
GLD_2022-03-10_PUT_10pct_TP75_SL100,GLD,PUT,0.1,0.75,1.0,2022-03-10,2022-04-14,2022-03-15,35,180.0,161.0,186.4,2.13,1687.0,4.76,-263.0,stop_loss,0.20558224848355677,1.0,True,O:GLD220414P00180000,O:GLD220414P00161000
GLD_2022-03-10_PUT_10pct_TP75_SL200,GLD,PUT,0.1,0.75,2.0,2022-03-10,2022-04-14,2022-04-11,35,180.0,161.0,186.4,2.13,1687.0,0.39,174.0,take_profit,0.20558224848355677,1.0,True,O:GLD220414P00180000,O:GLD220414P00161000
GLD_2022-03-10_PUT_5pct_TP50_SL100,GLD,PUT,0.05,0.5,1.0,2022-03-10,2022-04-14,2022-03-15,35,180.0,171.0,186.4,1.71,729.0,3.79,-208.0,stop_loss,0.20558224848355677,1.0,True,O:GLD220414P00180000,O:GLD220414P00171000
GLD_2022-03-10_PUT_5pct_TP50_SL200,GLD,PUT,0.05,0.5,2.0,2022-03-10,2022-04-14,2022-04-08,35,180.0,171.0,186.4,1.71,729.0,0.64,107.0,take_profit,0.20558224848355677,1.0,True,O:GLD220414P00180000,O:GLD220414P00171000
GLD_2022-03-10_PUT_5pct_TP75_SL100,GLD,PUT,0.05,0.75,1.0,2022-03-10,2022-04-14,2022-03-15,35,180.0,171.0,186.4,1.71,729.0,3.79,-208.0,stop_loss,0.20558224848355677,1.0,True,O:GLD220414P00180000,O:GLD220414P00171000
GLD_2022-03-10_PUT_5pct_TP75_SL200,GLD,PUT,0.05,0.75,2.0,2022-03-10,2022-04-14,2022-04-11,35,180.0,171.0,186.4,1.71,729.0,0.39,132.0,take_profit,0.20558224848355677,1.0,True,O:GLD220414P00180000,O:GLD220414P00171000
XLF_2022-03-11_CALL_10pct_TP50_SL100,XLF,CALL,0.1,0.5,1.0,2022-03-11,2022-04-14,2022-03-16,34,39.0,43.0,36.4,0.35,365.0,0.77,-42.0,stop_loss,0.31555107032135365,0.9875179164152684,True,O:XLF220414C00039000,O:XLF220414C00043000
XLF_2022-03-11_CALL_10pct_TP50_SL200,XLF,CALL,0.1,0.5,2.0,2022-03-11,2022-04-14,2022-03-22,34,39.0,43.0,36.4,0.35,365.0,1.17,-82.0,stop_loss,0.31555107032135365,0.9875179164152684,True,O:XLF220414C00039000,O:XLF220414C00043000
XLF_2022-03-11_CALL_10pct_TP75_SL100,XLF,CALL,0.1,0.75,1.0,2022-03-11,2022-04-14,2022-03-16,34,39.0,43.0,36.4,0.35,365.0,0.77,-42.0,stop_loss,0.31555107032135365,0.9875179164152684,True,O:XLF220414C00039000,O:XLF220414C00043000
XLF_2022-03-11_CALL_10pct_TP75_SL200,XLF,CALL,0.1,0.75,2.0,2022-03-11,2022-04-14,2022-03-22,34,39.0,43.0,36.4,0.35,365.0,1.17,-82.0,stop_loss,0.31555107032135365,0.9875179164152684,True,O:XLF220414C00039000,O:XLF220414C00043000
XLF_2022-03-11_CALL_5pct_TP50_SL100,XLF,CALL,0.05,0.5,1.0,2022-03-11,2022-04-14,2022-03-16,34,39.0,41.0,36.4,0.28,172.0,0.62,-34.0,stop_loss,0.31555107032135365,0.9875179164152684,True,O:XLF220414C00039000,O:XLF220414C00041000
XLF_2022-03-11_CALL_5pct_TP50_SL200,XLF,CALL,0.05,0.5,2.0,2022-03-11,2022-04-14,2022-03-22,34,39.0,41.0,36.4,0.28,172.0,0.98,-70.0,stop_loss,0.31555107032135365,0.9875179164152684,True,O:XLF220414C00039000,O:XLF220414C00041000
XLF_2022-03-11_CALL_5pct_TP75_SL100,XLF,CALL,0.05,0.75,1.0,2022-03-11,2022-04-14,2022-03-16,34,39.0,41.0,36.4,0.28,172.0,0.62,-34.0,stop_loss,0.31555107032135365,0.9875179164152684,True,O:XLF220414C00039000,O:XLF220414C00041000
XLF_2022-03-11_CALL_5pct_TP75_SL200,XLF,CALL,0.05,0.75,2.0,2022-03-11,2022-04-14,2022-03-22,34,39.0,41.0,36.4,0.28,172.0,0.98,-70.0,stop_loss,0.31555107032135365,0.9875179164152684,True,O:XLF220414C00039000,O:XLF220414C00041000
XLF_2022-03-11_PUT_10pct_TP50_SL100,XLF,PUT,0.1,0.5,1.0,2022-03-11,2022-04-14,2022-03-16,34,34.0,30.0,36.4,0.51,349.0,0.19,32.0,take_profit,0.31555107032135365,0.9875179164152684,True,O:XLF220414P00034000,O:XLF220414P00030000
XLF_2022-03-11_PUT_10pct_TP50_SL200,XLF,PUT,0.1,0.5,2.0,2022-03-11,2022-04-14,2022-03-16,34,34.0,30.0,36.4,0.51,349.0,0.19,32.0,take_profit,0.31555107032135365,0.9875179164152684,True,O:XLF220414P00034000,O:XLF220414P00030000
XLF_2022-03-11_PUT_10pct_TP75_SL100,XLF,PUT,0.1,0.75,1.0,2022-03-11,2022-04-14,2022-03-18,34,34.0,30.0,36.4,0.51,349.0,0.12,39.0,take_profit,0.31555107032135365,0.9875179164152684,True,O:XLF220414P00034000,O:XLF220414P00030000
XLF_2022-03-11_PUT_10pct_TP75_SL200,XLF,PUT,0.1,0.75,2.0,2022-03-11,2022-04-14,2022-03-18,34,34.0,30.0,36.4,0.51,349.0,0.12,39.0,take_profit,0.31555107032135365,0.9875179164152684,True,O:XLF220414P00034000,O:XLF220414P00030000
XLF_2022-03-11_PUT_5pct_TP50_SL100,XLF,PUT,0.05,0.5,1.0,2022-03-11,2022-04-14,2022-03-16,34,34.0,32.0,36.4,0.32,168.0,0.11,21.0,take_profit,0.31555107032135365,0.9875179164152684,True,O:XLF220414P00034000,O:XLF220414P00032000
XLF_2022-03-11_PUT_5pct_TP50_SL200,XLF,PUT,0.05,0.5,2.0,2022-03-11,2022-04-14,2022-03-16,34,34.0,32.0,36.4,0.32,168.0,0.11,21.0,take_profit,0.31555107032135365,0.9875179164152684,True,O:XLF220414P00034000,O:XLF220414P00032000
XLF_2022-03-11_PUT_5pct_TP75_SL100,XLF,PUT,0.05,0.75,1.0,2022-03-11,2022-04-14,2022-03-18,34,34.0,32.0,36.4,0.32,168.0,0.08,24.0,take_profit,0.31555107032135365,0.9875179164152684,True,O:XLF220414P00034000,O:XLF220414P00032000
XLF_2022-03-11_PUT_5pct_TP75_SL200,XLF,PUT,0.05,0.75,2.0,2022-03-11,2022-04-14,2022-03-18,34,34.0,32.0,36.4,0.32,168.0,0.08,24.0,take_profit,0.31555107032135365,0.9875179164152684,True,O:XLF220414P00034000,O:XLF220414P00032000
XLV_2022-03-11_CALL_5pct_TP50_SL100,XLV,CALL,0.05,0.5,1.0,2022-03-11,2022-04-14,2022-03-15,34,135.0,141.0,128.94,0.73,527.0,1.5,-77.0,stop_loss,0.20538699610004466,0.9808868817409435,True,O:XLV220414C00135000,O:XLV220414C00141000
XLV_2022-03-11_CALL_5pct_TP50_SL200,XLV,CALL,0.05,0.5,2.0,2022-03-11,2022-04-14,2022-03-17,34,135.0,141.0,128.94,0.73,527.0,2.69,-196.0,stop_loss,0.20538699610004466,0.9808868817409435,True,O:XLV220414C00135000,O:XLV220414C00141000
XLV_2022-03-11_CALL_5pct_TP75_SL100,XLV,CALL,0.05,0.75,1.0,2022-03-11,2022-04-14,2022-03-15,34,135.0,141.0,128.94,0.73,527.0,1.5,-77.0,stop_loss,0.20538699610004466,0.9808868817409435,True,O:XLV220414C00135000,O:XLV220414C00141000
XLV_2022-03-11_CALL_5pct_TP75_SL200,XLV,CALL,0.05,0.75,2.0,2022-03-11,2022-04-14,2022-03-17,34,135.0,141.0,128.94,0.73,527.0,2.69,-196.0,stop_loss,0.20538699610004466,0.9808868817409435,True,O:XLV220414C00135000,O:XLV220414C00141000
HYG_2022-03-16_PUT_10pct_TP50_SL100,HYG,PUT,0.1,0.5,1.0,2022-03-16,2022-04-22,2022-03-18,37,80.0,72.0,81.7,0.95,705.0,0.47,48.0,take_profit,0.10980738172844717,1.0,True,O:HYG220422P00080000,O:HYG220422P00072000
HYG_2022-03-16_PUT_10pct_TP50_SL200,HYG,PUT,0.1,0.5,2.0,2022-03-16,2022-04-22,2022-03-18,37,80.0,72.0,81.7,0.95,705.0,0.47,48.0,take_profit,0.10980738172844717,1.0,True,O:HYG220422P00080000,O:HYG220422P00072000
HYG_2022-03-16_PUT_10pct_TP75_SL100,HYG,PUT,0.1,0.75,1.0,2022-03-16,2022-04-22,2022-04-04,37,80.0,72.0,81.7,0.95,705.0,0.17,78.0,take_profit,0.10980738172844717,1.0,True,O:HYG220422P00080000,O:HYG220422P00072000
HYG_2022-03-16_PUT_10pct_TP75_SL200,HYG,PUT,0.1,0.75,2.0,2022-03-16,2022-04-22,2022-04-04,37,80.0,72.0,81.7,0.95,705.0,0.17,78.0,take_profit,0.10980738172844717,1.0,True,O:HYG220422P00080000,O:HYG220422P00072000
QQQ_2022-03-16_CALL_10pct_TP50_SL100,QQQ,CALL,0.1,0.5,1.0,2022-03-16,2022-04-20,2022-03-17,35,370.0,375.0,340.32,0.25,475.0,0.55,-30.0,stop_loss,0.36223524667268653,0.9480495603186321,True,O:QQQ220420C00370000,O:QQQ220420C00375000
QQQ_2022-03-16_CALL_10pct_TP50_SL200,QQQ,CALL,0.1,0.5,2.0,2022-03-16,2022-04-20,2022-03-18,35,370.0,375.0,340.32,0.25,475.0,1.03,-78.0,stop_loss,0.36223524667268653,0.9480495603186321,True,O:QQQ220420C00370000,O:QQQ220420C00375000
QQQ_2022-03-16_CALL_10pct_TP75_SL100,QQQ,CALL,0.1,0.75,1.0,2022-03-16,2022-04-20,2022-03-17,35,370.0,375.0,340.32,0.25,475.0,0.55,-30.0,stop_loss,0.36223524667268653,0.9480495603186321,True,O:QQQ220420C00370000,O:QQQ220420C00375000
QQQ_2022-03-16_CALL_10pct_TP75_SL200,QQQ,CALL,0.1,0.75,2.0,2022-03-16,2022-04-20,2022-03-18,35,370.0,375.0,340.32,0.25,475.0,1.03,-78.0,stop_loss,0.36223524667268653,0.9480495603186321,True,O:QQQ220420C00370000,O:QQQ220420C00375000
QQQ_2022-03-16_CALL_5pct_TP50_SL100,QQQ,CALL,0.05,0.5,1.0,2022-03-16,2022-04-20,2022-03-17,35,370.0,375.0,340.32,0.25,475.0,0.55,-30.0,stop_loss,0.36223524667268653,0.9480495603186321,True,O:QQQ220420C00370000,O:QQQ220420C00375000
QQQ_2022-03-16_CALL_5pct_TP50_SL200,QQQ,CALL,0.05,0.5,2.0,2022-03-16,2022-04-20,2022-03-18,35,370.0,375.0,340.32,0.25,475.0,1.03,-78.0,stop_loss,0.36223524667268653,0.9480495603186321,True,O:QQQ220420C00370000,O:QQQ220420C00375000
QQQ_2022-03-16_CALL_5pct_TP75_SL100,QQQ,CALL,0.05,0.75,1.0,2022-03-16,2022-04-20,2022-03-17,35,370.0,375.0,340.32,0.25,475.0,0.55,-30.0,stop_loss,0.36223524667268653,0.9480495603186321,True,O:QQQ220420C00370000,O:QQQ220420C00375000
QQQ_2022-03-16_CALL_5pct_TP75_SL200,QQQ,CALL,0.05,0.75,2.0,2022-03-16,2022-04-20,2022-03-18,35,370.0,375.0,340.32,0.25,475.0,1.03,-78.0,stop_loss,0.36223524667268653,0.9480495603186321,True,O:QQQ220420C00370000,O:QQQ220420C00375000
QQQ_2022-03-16_PUT_5pct_TP50_SL100,QQQ,PUT,0.05,0.5,1.0,2022-03-16,2022-04-20,2022-03-21,35,320.0,305.0,340.32,2.79,1221.0,1.18,161.0,take_profit,0.36223524667268653,0.9480495603186321,True,O:QQQ220420P00320000,O:QQQ220420P00305000
QQQ_2022-03-16_PUT_5pct_TP50_SL200,QQQ,PUT,0.05,0.5,2.0,2022-03-16,2022-04-20,2022-03-21,35,320.0,305.0,340.32,2.79,1221.0,1.18,161.0,take_profit,0.36223524667268653,0.9480495603186321,True,O:QQQ220420P00320000,O:QQQ220420P00305000
QQQ_2022-03-16_PUT_5pct_TP75_SL100,QQQ,PUT,0.05,0.75,1.0,2022-03-16,2022-04-20,2022-03-28,35,320.0,305.0,340.32,2.79,1221.0,0.46,233.0,take_profit,0.36223524667268653,0.9480495603186321,True,O:QQQ220420P00320000,O:QQQ220420P00305000
QQQ_2022-03-16_PUT_5pct_TP75_SL200,QQQ,PUT,0.05,0.75,2.0,2022-03-16,2022-04-20,2022-03-28,35,320.0,305.0,340.32,2.79,1221.0,0.46,233.0,take_profit,0.36223524667268653,0.9480495603186321,True,O:QQQ220420P00320000,O:QQQ220420P00305000
SLV_2022-03-16_CALL_10pct_TP50_SL100,SLV,CALL,0.1,0.5,1.0,2022-03-16,2022-04-22,2022-03-30,37,24.5,27.0,23.11,0.32,218.00000000000003,0.14,18.0,take_profit,0.27118305814360516,0.8742634270681399,True,O:SLV220422C00024500,O:SLV220422C00027000
SLV_2022-03-16_CALL_10pct_TP50_SL200,SLV,CALL,0.1,0.5,2.0,2022-03-16,2022-04-22,2022-03-30,37,24.5,27.0,23.11,0.32,218.00000000000003,0.14,18.0,take_profit,0.27118305814360516,0.8742634270681399,True,O:SLV220422C00024500,O:SLV220422C00027000
SLV_2022-03-16_CALL_10pct_TP75_SL100,SLV,CALL,0.1,0.75,1.0,2022-03-16,2022-04-22,2022-04-04,37,24.5,27.0,23.11,0.32,218.00000000000003,0.07,25.0,take_profit,0.27118305814360516,0.8742634270681399,True,O:SLV220422C00024500,O:SLV220422C00027000
SLV_2022-03-16_CALL_10pct_TP75_SL200,SLV,CALL,0.1,0.75,2.0,2022-03-16,2022-04-22,2022-04-04,37,24.5,27.0,23.11,0.32,218.00000000000003,0.07,25.0,take_profit,0.27118305814360516,0.8742634270681399,True,O:SLV220422C00024500,O:SLV220422C00027000
SLV_2022-03-16_CALL_5pct_TP50_SL100,SLV,CALL,0.05,0.5,1.0,2022-03-16,2022-04-22,2022-03-28,37,24.5,25.5,23.11,0.21,79.0,0.06,15.0,take_profit,0.27118305814360516,0.8742634270681399,True,O:SLV220422C00024500,O:SLV220422C00025500
SLV_2022-03-16_CALL_5pct_TP50_SL200,SLV,CALL,0.05,0.5,2.0,2022-03-16,2022-04-22,2022-03-28,37,24.5,25.5,23.11,0.21,79.0,0.06,15.0,take_profit,0.27118305814360516,0.8742634270681399,True,O:SLV220422C00024500,O:SLV220422C00025500
SLV_2022-03-16_CALL_5pct_TP75_SL100,SLV,CALL,0.05,0.75,1.0,2022-03-16,2022-04-22,2022-04-05,37,24.5,25.5,23.11,0.21,79.0,0.02,19.0,take_profit,0.27118305814360516,0.8742634270681399,True,O:SLV220422C00024500,O:SLV220422C00025500
SLV_2022-03-16_CALL_5pct_TP75_SL200,SLV,CALL,0.05,0.75,2.0,2022-03-16,2022-04-22,2022-04-05,37,24.5,25.5,23.11,0.21,79.0,0.02,19.0,take_profit,0.27118305814360516,0.8742634270681399,True,O:SLV220422C00024500,O:SLV220422C00025500
SLV_2022-03-16_PUT_5pct_TP50_SL100,SLV,PUT,0.05,0.5,1.0,2022-03-16,2022-04-22,2022-03-24,37,22.0,21.0,23.11,0.27,73.0,0.12,15.0,take_profit,0.27118305814360516,0.8742634270681399,True,O:SLV220422P00022000,O:SLV220422P00021000
SLV_2022-03-16_PUT_5pct_TP50_SL200,SLV,PUT,0.05,0.5,2.0,2022-03-16,2022-04-22,2022-03-24,37,22.0,21.0,23.11,0.27,73.0,0.12,15.0,take_profit,0.27118305814360516,0.8742634270681399,True,O:SLV220422P00022000,O:SLV220422P00021000
SLV_2022-03-16_PUT_5pct_TP75_SL100,SLV,PUT,0.05,0.75,1.0,2022-03-16,2022-04-22,2022-04-11,37,22.0,21.0,23.11,0.27,73.0,0.06,21.0,take_profit,0.27118305814360516,0.8742634270681399,True,O:SLV220422P00022000,O:SLV220422P00021000
SLV_2022-03-16_PUT_5pct_TP75_SL200,SLV,PUT,0.05,0.75,2.0,2022-03-16,2022-04-22,2022-04-11,37,22.0,21.0,23.11,0.27,73.0,0.06,21.0,take_profit,0.27118305814360516,0.8742634270681399,True,O:SLV220422P00022000,O:SLV220422P00021000
DIA_2022-03-17_PUT_10pct_TP50_SL100,DIA,PUT,0.1,0.5,1.0,2022-03-17,2022-04-22,2022-03-28,36,332.0,295.0,345.45,3.4,3360.0,1.36,204.0,take_profit,0.22591492388456239,1.0,True,O:DIA220422P00332000,O:DIA220422P00295000
DIA_2022-03-17_PUT_10pct_TP50_SL200,DIA,PUT,0.1,0.5,2.0,2022-03-17,2022-04-22,2022-03-28,36,332.0,295.0,345.45,3.4,3360.0,1.36,204.0,take_profit,0.22591492388456239,1.0,True,O:DIA220422P00332000,O:DIA220422P00295000
DIA_2022-03-17_PUT_10pct_TP75_SL100,DIA,PUT,0.1,0.75,1.0,2022-03-17,2022-04-22,2022-04-08,36,332.0,295.0,345.45,3.4,3360.0,0.69,271.0,take_profit,0.22591492388456239,1.0,True,O:DIA220422P00332000,O:DIA220422P00295000
DIA_2022-03-17_PUT_10pct_TP75_SL200,DIA,PUT,0.1,0.75,2.0,2022-03-17,2022-04-22,2022-04-08,36,332.0,295.0,345.45,3.4,3360.0,0.69,271.0,take_profit,0.22591492388456239,1.0,True,O:DIA220422P00332000,O:DIA220422P00295000
DIA_2022-03-17_PUT_5pct_TP50_SL100,DIA,PUT,0.05,0.5,1.0,2022-03-17,2022-04-22,2022-03-28,36,332.0,315.0,345.45,2.09,1491.0,1.03,106.0,take_profit,0.22591492388456239,1.0,True,O:DIA220422P00332000,O:DIA220422P00315000
DIA_2022-03-17_PUT_5pct_TP50_SL200,DIA,PUT,0.05,0.5,2.0,2022-03-17,2022-04-22,2022-03-28,36,332.0,315.0,345.45,2.09,1491.0,1.03,106.0,take_profit,0.22591492388456239,1.0,True,O:DIA220422P00332000,O:DIA220422P00315000
DIA_2022-03-17_PUT_5pct_TP75_SL100,DIA,PUT,0.05,0.75,1.0,2022-03-17,2022-04-22,2022-04-14,36,332.0,315.0,345.45,2.09,1491.0,0.36,173.0,take_profit,0.22591492388456239,1.0,True,O:DIA220422P00332000,O:DIA220422P00315000
DIA_2022-03-17_PUT_5pct_TP75_SL200,DIA,PUT,0.05,0.75,2.0,2022-03-17,2022-04-22,2022-04-14,36,332.0,315.0,345.45,2.09,1491.0,0.36,173.0,take_profit,0.22591492388456239,1.0,True,O:DIA220422P00332000,O:DIA220422P00315000
IWM_2022-03-17_CALL_5pct_TP50_SL100,IWM,CALL,0.05,0.5,1.0,2022-03-17,2022-04-20,2022-04-07,34,220.0,230.0,205.11,0.77,923.0,0.02,75.0,take_profit,0.31264863680133304,0.8264485771072889,True,O:IWM220420C00220000,O:IWM220420C00230000
IWM_2022-03-17_CALL_5pct_TP50_SL200,IWM,CALL,0.05,0.5,2.0,2022-03-17,2022-04-20,2022-04-07,34,220.0,230.0,205.11,0.77,923.0,0.02,75.0,take_profit,0.31264863680133304,0.8264485771072889,True,O:IWM220420C00220000,O:IWM220420C00230000
IWM_2022-03-17_CALL_5pct_TP75_SL100,IWM,CALL,0.05,0.75,1.0,2022-03-17,2022-04-20,2022-04-07,34,220.0,230.0,205.11,0.77,923.0,0.02,75.0,take_profit,0.31264863680133304,0.8264485771072889,True,O:IWM220420C00220000,O:IWM220420C00230000
IWM_2022-03-17_CALL_5pct_TP75_SL200,IWM,CALL,0.05,0.75,2.0,2022-03-17,2022-04-20,2022-04-07,34,220.0,230.0,205.11,0.77,923.0,0.02,75.0,take_profit,0.31264863680133304,0.8264485771072889,True,O:IWM220420C00220000,O:IWM220420C00230000
SPY_2022-03-18_CALL_5pct_TP50_SL100,SPY,CALL,0.05,0.5,1.0,2022-03-18,2022-04-22,2022-03-29,35,472.0,495.0,444.52,0.93,2207.0,2.14,-121.0,stop_loss,0.25468772734336104,1.0,True,O:SPY220422C00472000,O:SPY220422C00495000
SPY_2022-03-18_CALL_5pct_TP50_SL200,SPY,CALL,0.05,0.5,2.0,2022-03-18,2022-04-22,2022-04-01,35,472.0,495.0,444.52,0.93,2207.0,0.43,50.0,take_profit,0.25468772734336104,1.0,True,O:SPY220422C00472000,O:SPY220422C00495000
SPY_2022-03-18_CALL_5pct_TP75_SL100,SPY,CALL,0.05,0.75,1.0,2022-03-18,2022-04-22,2022-03-29,35,472.0,495.0,444.52,0.93,2207.0,2.14,-121.0,stop_loss,0.25468772734336104,1.0,True,O:SPY220422C00472000,O:SPY220422C00495000
SPY_2022-03-18_CALL_5pct_TP75_SL200,SPY,CALL,0.05,0.75,2.0,2022-03-18,2022-04-22,2022-04-06,35,472.0,495.0,444.52,0.93,2207.0,0.05,88.0,take_profit,0.25468772734336104,1.0,True,O:SPY220422C00472000,O:SPY220422C00495000
SPY_2022-03-18_PUT_10pct_TP50_SL100,SPY,PUT,0.1,0.5,1.0,2022-03-18,2022-04-22,2022-03-28,35,424.0,380.0,444.52,4.05,3995.0000000000005,1.36,269.0,take_profit,0.25468772734336104,1.0,True,O:SPY220422P00424000,O:SPY220422P00380000
SPY_2022-03-18_PUT_10pct_TP50_SL200,SPY,PUT,0.1,0.5,2.0,2022-03-18,2022-04-22,2022-03-28,35,424.0,380.0,444.52,4.05,3995.0000000000005,1.36,269.0,take_profit,0.25468772734336104,1.0,True,O:SPY220422P00424000,O:SPY220422P00380000
SPY_2022-03-18_PUT_10pct_TP75_SL100,SPY,PUT,0.1,0.75,1.0,2022-03-18,2022-04-22,2022-03-29,35,424.0,380.0,444.52,4.05,3995.0000000000005,0.85,320.0,take_profit,0.25468772734336104,1.0,True,O:SPY220422P00424000,O:SPY220422P00380000
SPY_2022-03-18_PUT_10pct_TP75_SL200,SPY,PUT,0.1,0.75,2.0,2022-03-18,2022-04-22,2022-03-29,35,424.0,380.0,444.52,4.05,3995.0000000000005,0.85,320.0,take_profit,0.25468772734336104,1.0,True,O:SPY220422P00424000,O:SPY220422P00380000
SPY_2022-03-18_PUT_5pct_TP50_SL100,SPY,PUT,0.05,0.5,1.0,2022-03-18,2022-04-22,2022-03-28,35,424.0,402.0,444.52,2.54,1946.0,1.05,149.0,take_profit,0.25468772734336104,1.0,True,O:SPY220422P00424000,O:SPY220422P00402000
SPY_2022-03-18_PUT_5pct_TP50_SL200,SPY,PUT,0.05,0.5,2.0,2022-03-18,2022-04-22,2022-03-28,35,424.0,402.0,444.52,2.54,1946.0,1.05,149.0,take_profit,0.25468772734336104,1.0,True,O:SPY220422P00424000,O:SPY220422P00402000
SPY_2022-03-18_PUT_5pct_TP75_SL100,SPY,PUT,0.05,0.75,1.0,2022-03-18,2022-04-22,2022-04-04,35,424.0,402.0,444.52,2.54,1946.0,0.35,219.0,take_profit,0.25468772734336104,1.0,True,O:SPY220422P00424000,O:SPY220422P00402000
SPY_2022-03-18_PUT_5pct_TP75_SL200,SPY,PUT,0.05,0.75,2.0,2022-03-18,2022-04-22,2022-04-04,35,424.0,402.0,444.52,2.54,1946.0,0.35,219.0,take_profit,0.25468772734336104,1.0,True,O:SPY220422P00424000,O:SPY220422P00402000
