combo_id,underlying,strategy_type,width_pct,tp_pct,sl_mult,entry_date,expiration_date,exit_date,dte,short_strike,long_strike,spot_at_entry,credit,max_loss,exit_cost,pnl,exit_reason,iv_at_entry,iv_rank_at_entry,has_real_quote,short_ticker,long_ticker
IWM_2023-06-12_PUT_5pct_TP50_SL200,IWM,PUT,0.05,0.5,2.0,2023-06-12,2023-07-14,2023-06-29,32,179.0,170.0,185.8,1.01,799.0,0.37,64.0,take_profit,0.22537992098985465,0.3592733324511527,True,O:IWM230714P00179000,O:IWM230714P00170000
IWM_2023-06-12_PUT_5pct_TP75_SL100,IWM,PUT,0.05,0.75,1.0,2023-06-12,2023-07-14,2023-06-30,32,179.0,170.0,185.8,1.01,799.0,0.23,78.0,take_profit,0.22537992098985465,0.3592733324511527,True,O:IWM230714P00179000,O:IWM230714P00170000
IWM_2023-06-12_PUT_5pct_TP75_SL200,IWM,PUT,0.05,0.75,2.0,2023-06-12,2023-07-14,2023-06-30,32,179.0,170.0,185.8,1.01,799.0,0.23,78.0,take_profit,0.22537992098985465,0.3592733324511527,True,O:IWM230714P00179000,O:IWM230714P00170000
SLV_2023-06-15_CALL_10pct_TP50_SL100,SLV,CALL,0.1,0.5,1.0,2023-06-15,2023-07-21,2023-06-20,36,23.0,25.0,21.94,0.23,177.0,0.11,12.0,take_profit,0.2282880567567173,0.25261401144347856,True,O:SLV230721C00023000,O:SLV230721C00025000
SLV_2023-06-15_CALL_10pct_TP50_SL200,SLV,CALL,0.1,0.5,2.0,2023-06-15,2023-07-21,2023-06-20,36,23.0,25.0,21.94,0.23,177.0,0.11,12.0,take_profit,0.2282880567567173,0.25261401144347856,True,O:SLV230721C00023000,O:SLV230721C00025000
SLV_2023-06-15_CALL_10pct_TP75_SL100,SLV,CALL,0.1,0.75,1.0,2023-06-15,2023-07-21,2023-06-22,36,23.0,25.0,21.94,0.23,177.0,0.05,18.0,take_profit,0.2282880567567173,0.25261401144347856,True,O:SLV230721C00023000,O:SLV230721C00025000
SLV_2023-06-15_CALL_10pct_TP75_SL200,SLV,CALL,0.1,0.75,2.0,2023-06-15,2023-07-21,2023-06-22,36,23.0,25.0,21.94,0.23,177.0,0.05,18.0,take_profit,0.2282880567567173,0.25261401144347856,True,O:SLV230721C00023000,O:SLV230721C00025000
SLV_2023-06-15_CALL_5pct_TP50_SL100,SLV,CALL,0.05,0.5,1.0,2023-06-15,2023-07-21,2023-06-21,36,23.0,24.0,21.94,0.17,83.0,0.05,12.0,take_profit,0.2282880567567173,0.25261401144347856,True,O:SLV230721C00023000,O:SLV230721C00024000
SLV_2023-06-15_CALL_5pct_TP50_SL200,SLV,CALL,0.05,0.5,2.0,2023-06-15,2023-07-21,2023-06-21,36,23.0,24.0,21.94,0.17,83.0,0.05,12.0,take_profit,0.2282880567567173,0.25261401144347856,True,O:SLV230721C00023000,O:SLV230721C00024000
SLV_2023-06-15_CALL_5pct_TP75_SL100,SLV,CALL,0.05,0.75,1.0,2023-06-15,2023-07-21,2023-06-22,36,23.0,24.0,21.94,0.17,83.0,0.04,13.0,take_profit,0.2282880567567173,0.25261401144347856,True,O:SLV230721C00023000,O:SLV230721C00024000
SLV_2023-06-15_CALL_5pct_TP75_SL200,SLV,CALL,0.05,0.75,2.0,2023-06-15,2023-07-21,2023-06-22,36,23.0,24.0,21.94,0.17,83.0,0.04,13.0,take_profit,0.2282880567567173,0.25261401144347856,True,O:SLV230721C00023000,O:SLV230721C00024000
SLV_2023-06-15_PUT_10pct_TP50_SL100,SLV,PUT,0.1,0.5,1.0,2023-06-15,2023-07-21,2023-06-21,36,21.0,19.0,21.94,0.21,179.0,0.55,-34.0,stop_loss,0.2282880567567173,0.25261401144347856,True,O:SLV230721P00021000,O:SLV230721P00019000
SLV_2023-06-15_PUT_10pct_TP50_SL200,SLV,PUT,0.1,0.5,2.0,2023-06-15,2023-07-21,2023-06-22,36,21.0,19.0,21.94,0.21,179.0,0.71,-50.0,stop_loss,0.2282880567567173,0.25261401144347856,True,O:SLV230721P00021000,O:SLV230721P00019000
SLV_2023-06-15_PUT_10pct_TP75_SL100,SLV,PUT,0.1,0.75,1.0,2023-06-15,2023-07-21,2023-06-21,36,21.0,19.0,21.94,0.21,179.0,0.55,-34.0,stop_loss,0.2282880567567173,0.25261401144347856,True,O:SLV230721P00021000,O:SLV230721P00019000
SLV_2023-06-15_PUT_10pct_TP75_SL200,SLV,PUT,0.1,0.75,2.0,2023-06-15,2023-07-21,2023-06-22,36,21.0,19.0,21.94,0.21,179.0,0.71,-50.0,stop_loss,0.2282880567567173,0.25261401144347856,True,O:SLV230721P00021000,O:SLV230721P00019000
SLV_2023-06-15_PUT_5pct_TP50_SL100,SLV,PUT,0.05,0.5,1.0,2023-06-15,2023-07-21,2023-06-20,36,21.0,20.0,21.94,0.15,85.0,0.3,-15.0,stop_loss,0.2282880567567173,0.25261401144347856,True,O:SLV230721P00021000,O:SLV230721P00020000
SLV_2023-06-15_PUT_5pct_TP50_SL200,SLV,PUT,0.05,0.5,2.0,2023-06-15,2023-07-21,2023-06-22,36,21.0,20.0,21.94,0.15,85.0,0.52,-37.0,stop_loss,0.2282880567567173,0.25261401144347856,True,O:SLV230721P00021000,O:SLV230721P00020000
SLV_2023-06-15_PUT_5pct_TP75_SL100,SLV,PUT,0.05,0.75,1.0,2023-06-15,2023-07-21,2023-06-20,36,21.0,20.0,21.94,0.15,85.0,0.3,-15.0,stop_loss,0.2282880567567173,0.25261401144347856,True,O:SLV230721P00021000,O:SLV230721P00020000
SLV_2023-06-15_PUT_5pct_TP75_SL200,SLV,PUT,0.05,0.75,2.0,2023-06-15,2023-07-21,2023-06-22,36,21.0,20.0,21.94,0.15,85.0,0.52,-37.0,stop_loss,0.2282880567567173,0.25261401144347856,True,O:SLV230721P00021000,O:SLV230721P00020000
GLD_2023-06-16_CALL_10pct_TP50_SL100,GLD,CALL,0.1,0.5,1.0,2023-06-16,2023-07-21,2023-06-22,35,187.0,205.0,181.63,1.01,1698.9999999999998,0.28,73.0,take_profit,0.11923141507297882,0.3514488282366988,True,O:GLD230721C00187000,O:GLD230721C00205000
GLD_2023-06-16_CALL_10pct_TP50_SL200,GLD,CALL,0.1,0.5,2.0,2023-06-16,2023-07-21,2023-06-22,35,187.0,205.0,181.63,1.01,1698.9999999999998,0.28,73.0,take_profit,0.11923141507297882,0.3514488282366988,True,O:GLD230721C00187000,O:GLD230721C00205000
GLD_2023-06-16_CALL_10pct_TP75_SL100,GLD,CALL,0.1,0.75,1.0,2023-06-16,2023-07-21,2023-06-27,35,187.0,205.0,181.63,1.01,1698.9999999999998,0.18,83.0,take_profit,0.11923141507297882,0.3514488282366988,True,O:GLD230721C00187000,O:GLD230721C00205000
GLD_2023-06-16_CALL_10pct_TP75_SL200,GLD,CALL,0.1,0.75,2.0,2023-06-16,2023-07-21,2023-06-27,35,187.0,205.0,181.63,1.01,1698.9999999999998,0.18,83.0,take_profit,0.11923141507297882,0.3514488282366988,True,O:GLD230721C00187000,O:GLD230721C00205000
GLD_2023-06-16_CALL_5pct_TP50_SL100,GLD,CALL,0.05,0.5,1.0,2023-06-16,2023-07-21,2023-06-22,35,187.0,196.0,181.63,0.88,811.9999999999999,0.24,64.0,take_profit,0.11923141507297882,0.3514488282366988,True,O:GLD230721C00187000,O:GLD230721C00196000
GLD_2023-06-16_CALL_5pct_TP50_SL200,GLD,CALL,0.05,0.5,2.0,2023-06-16,2023-07-21,2023-06-22,35,187.0,196.0,181.63,0.88,811.9999999999999,0.24,64.0,take_profit,0.11923141507297882,0.3514488282366988,True,O:GLD230721C00187000,O:GLD230721C00196000
GLD_2023-06-16_CALL_5pct_TP75_SL100,GLD,CALL,0.05,0.75,1.0,2023-06-16,2023-07-21,2023-06-27,35,187.0,196.0,181.63,0.88,811.9999999999999,0.16,72.0,take_profit,0.11923141507297882,0.3514488282366988,True,O:GLD230721C00187000,O:GLD230721C00196000
GLD_2023-06-16_CALL_5pct_TP75_SL200,GLD,CALL,0.05,0.75,2.0,2023-06-16,2023-07-21,2023-06-27,35,187.0,196.0,181.63,0.88,811.9999999999999,0.16,72.0,take_profit,0.11923141507297882,0.3514488282366988,True,O:GLD230721C00187000,O:GLD230721C00196000
GLD_2023-06-16_PUT_10pct_TP50_SL100,GLD,PUT,0.1,0.5,1.0,2023-06-16,2023-07-21,2023-06-22,35,178.0,160.0,181.63,0.96,1704.0,2.25,-129.0,stop_loss,0.11923141507297882,0.3514488282366988,True,O:GLD230721P00178000,O:GLD230721P00160000
GLD_2023-06-16_PUT_10pct_TP50_SL200,GLD,PUT,0.1,0.5,2.0,2023-06-16,2023-07-21,2023-07-19,35,178.0,160.0,181.63,0.96,1704.0,0.0,96.0,take_profit,0.11923141507297882,0.3514488282366988,True,O:GLD230721P00178000,O:GLD230721P00160000
GLD_2023-06-16_PUT_10pct_TP75_SL100,GLD,PUT,0.1,0.75,1.0,2023-06-16,2023-07-21,2023-06-22,35,178.0,160.0,181.63,0.96,1704.0,2.25,-129.0,stop_loss,0.11923141507297882,0.3514488282366988,True,O:GLD230721P00178000,O:GLD230721P00160000
GLD_2023-06-16_PUT_10pct_TP75_SL200,GLD,PUT,0.1,0.75,2.0,2023-06-16,2023-07-21,2023-07-19,35,178.0,160.0,181.63,0.96,1704.0,0.0,96.0,take_profit,0.11923141507297882,0.3514488282366988,True,O:GLD230721P00178000,O:GLD230721P00160000
GLD_2023-06-16_PUT_5pct_TP50_SL100,GLD,PUT,0.05,0.5,1.0,2023-06-16,2023-07-21,2023-06-22,35,178.0,169.0,181.63,0.86,814.0,2.06,-120.0,stop_loss,0.11923141507297882,0.3514488282366988,True,O:GLD230721P00178000,O:GLD230721P00169000
GLD_2023-06-16_PUT_5pct_TP50_SL200,GLD,PUT,0.05,0.5,2.0,2023-06-16,2023-07-21,2023-07-12,35,178.0,169.0,181.63,0.86,814.0,0.15,71.0,take_profit,0.11923141507297882,0.3514488282366988,True,O:GLD230721P00178000,O:GLD230721P00169000
GLD_2023-06-16_PUT_5pct_TP75_SL100,GLD,PUT,0.05,0.75,1.0,2023-06-16,2023-07-21,2023-06-22,35,178.0,169.0,181.63,0.86,814.0,2.06,-120.0,stop_loss,0.11923141507297882,0.3514488282366988,True,O:GLD230721P00178000,O:GLD230721P00169000
GLD_2023-06-16_PUT_5pct_TP75_SL200,GLD,PUT,0.05,0.75,2.0,2023-06-16,2023-07-21,2023-07-12,35,178.0,169.0,181.63,0.86,814.0,0.15,71.0,take_profit,0.11923141507297882,0.3514488282366988,True,O:GLD230721P00178000,O:GLD230721P00169000
XLV_2023-06-16_PUT_10pct_TP50_SL100,XLV,PUT,0.1,0.5,1.0,2023-06-16,2023-07-21,2023-07-21,35,129.0,116.0,132.21,0.72,1228.0,0.0,72.0,expiration,0.12308223082552787,0.25449955511885924,True,O:XLV230721P00129000,O:XLV230721P00116000
XLV_2023-06-16_PUT_10pct_TP50_SL200,XLV,PUT,0.1,0.5,2.0,2023-06-16,2023-07-21,2023-07-21,35,129.0,116.0,132.21,0.72,1228.0,0.0,72.0,expiration,0.12308223082552787,0.25449955511885924,True,O:XLV230721P00129000,O:XLV230721P00116000
XLV_2023-06-16_PUT_10pct_TP75_SL100,XLV,PUT,0.1,0.75,1.0,2023-06-16,2023-07-21,2023-07-21,35,129.0,116.0,132.21,0.72,1228.0,0.0,72.0,expiration,0.12308223082552787,0.25449955511885924,True,O:XLV230721P00129000,O:XLV230721P00116000
XLV_2023-06-16_PUT_10pct_TP75_SL200,XLV,PUT,0.1,0.75,2.0,2023-06-16,2023-07-21,2023-07-21,35,129.0,116.0,132.21,0.72,1228.0,0.0,72.0,expiration,0.12308223082552787,0.25449955511885924,True,O:XLV230721P00129000,O:XLV230721P00116000
XLV_2023-06-16_PUT_5pct_TP50_SL100,XLV,PUT,0.05,0.5,1.0,2023-06-16,2023-07-21,2023-06-26,35,129.0,122.0,132.21,0.6,640.0,0.0,60.0,take_profit,0.12308223082552787,0.25449955511885924,True,O:XLV230721P00129000,O:XLV230721P00122000
XLV_2023-06-16_PUT_5pct_TP50_SL200,XLV,PUT,0.05,0.5,2.0,2023-06-16,2023-07-21,2023-06-26,35,129.0,122.0,132.21,0.6,640.0,0.0,60.0,take_profit,0.12308223082552787,0.25449955511885924,True,O:XLV230721P00129000,O:XLV230721P00122000
XLV_2023-06-16_PUT_5pct_TP75_SL100,XLV,PUT,0.05,0.75,1.0,2023-06-16,2023-07-21,2023-06-26,35,129.0,122.0,132.21,0.6,640.0,0.0,60.0,take_profit,0.12308223082552787,0.25449955511885924,True,O:XLV230721P00129000,O:XLV230721P00122000
XLV_2023-06-16_PUT_5pct_TP75_SL200,XLV,PUT,0.05,0.75,2.0,2023-06-16,2023-07-21,2023-06-26,35,129.0,122.0,132.21,0.6,640.0,0.0,60.0,take_profit,0.12308223082552787,0.25449955511885924,True,O:XLV230721P00129000,O:XLV230721P00122000
IWM_2023-06-20_CALL_5pct_TP50_SL100,IWM,CALL,0.05,0.5,1.0,2023-06-20,2023-07-28,2023-06-26,38,195.0,204.0,185.13,0.89,811.0,0.27,62.0,take_profit,0.21377843048190642,0.3058883963219951,True,O:IWM230728C00195000,O:IWM230728C00204000
IWM_2023-06-20_CALL_5pct_TP50_SL200,IWM,CALL,0.05,0.5,2.0,2023-06-20,2023-07-28,2023-06-26,38,195.0,204.0,185.13,0.89,811.0,0.27,62.0,take_profit,0.21377843048190642,0.3058883963219951,True,O:IWM230728C00195000,O:IWM230728C00204000
IWM_2023-06-20_CALL_5pct_TP75_SL100,IWM,CALL,0.05,0.75,1.0,2023-06-20,2023-07-28,2023-07-06,38,195.0,204.0,185.13,0.89,811.0,0.21,68.0,take_profit,0.21377843048190642,0.3058883963219951,True,O:IWM230728C00195000,O:IWM230728C00204000
IWM_2023-06-20_CALL_5pct_TP75_SL200,IWM,CALL,0.05,0.75,2.0,2023-06-20,2023-07-28,2023-07-06,38,195.0,204.0,185.13,0.89,811.0,0.21,68.0,take_profit,0.21377843048190642,0.3058883963219951,True,O:IWM230728C00195000,O:IWM230728C00204000
IWM_2023-06-20_PUT_10pct_TP50_SL100,IWM,PUT,0.1,0.5,1.0,2023-06-20,2023-07-28,2023-06-30,38,178.0,160.0,185.13,1.52,1648.0,0.74,78.0,take_profit,0.21377843048190642,0.3058883963219951,True,O:IWM230728P00178000,O:IWM230728P00160000
IWM_2023-06-20_PUT_10pct_TP50_SL200,IWM,PUT,0.1,0.5,2.0,2023-06-20,2023-07-28,2023-06-30,38,178.0,160.0,185.13,1.52,1648.0,0.74,78.0,take_profit,0.21377843048190642,0.3058883963219951,True,O:IWM230728P00178000,O:IWM230728P00160000
IWM_2023-06-20_PUT_10pct_TP75_SL100,IWM,PUT,0.1,0.75,1.0,2023-06-20,2023-07-28,2023-07-12,38,178.0,160.0,185.13,1.52,1648.0,0.2,132.0,take_profit,0.21377843048190642,0.3058883963219951,True,O:IWM230728P00178000,O:IWM230728P00160000
IWM_2023-06-20_PUT_10pct_TP75_SL200,IWM,PUT,0.1,0.75,2.0,2023-06-20,2023-07-28,2023-07-12,38,178.0,160.0,185.13,1.52,1648.0,0.2,132.0,take_profit,0.21377843048190642,0.3058883963219951,True,O:IWM230728P00178000,O:IWM230728P00160000
IWM_2023-06-20_PUT_5pct_TP50_SL100,IWM,PUT,0.05,0.5,1.0,2023-06-20,2023-07-28,2023-07-03,38,178.0,169.0,185.13,1.12,788.0,0.46,66.0,take_profit,0.21377843048190642,0.3058883963219951,True,O:IWM230728P00178000,O:IWM230728P00169000
IWM_2023-06-20_PUT_5pct_TP50_SL200,IWM,PUT,0.05,0.5,2.0,2023-06-20,2023-07-28,2023-07-03,38,178.0,169.0,185.13,1.12,788.0,0.46,66.0,take_profit,0.21377843048190642,0.3058883963219951,True,O:IWM230728P00178000,O:IWM230728P00169000
IWM_2023-06-20_PUT_5pct_TP75_SL100,IWM,PUT,0.05,0.75,1.0,2023-06-20,2023-07-28,2023-07-12,38,178.0,169.0,185.13,1.12,788.0,0.14,98.0,take_profit,0.21377843048190642,0.3058883963219951,True,O:IWM230728P00178000,O:IWM230728P00169000
IWM_2023-06-20_PUT_5pct_TP75_SL200,IWM,PUT,0.05,0.75,2.0,2023-06-20,2023-07-28,2023-07-12,38,178.0,169.0,185.13,1.12,788.0,0.14,98.0,take_profit,0.21377843048190642,0.3058883963219951,True,O:IWM230728P00178000,O:IWM230728P00169000
SLV_2023-06-22_CALL_10pct_TP50_SL100,SLV,CALL,0.1,0.5,1.0,2023-06-22,2023-07-28,2023-07-12,36,22.0,24.0,20.53,0.16,184.0,0.47,-31.0,stop_loss,0.2795498384514543,0.40324192879626997,True,O:SLV230728C00022000,O:SLV230728C00024000
SLV_2023-06-22_CALL_10pct_TP50_SL200,SLV,CALL,0.1,0.5,2.0,2023-06-22,2023-07-28,2023-07-13,36,22.0,24.0,20.53,0.16,184.0,0.85,-69.0,stop_loss,0.2795498384514543,0.40324192879626997,True,O:SLV230728C00022000,O:SLV230728C00024000
SLV_2023-06-22_CALL_10pct_TP75_SL100,SLV,CALL,0.1,0.75,1.0,2023-06-22,2023-07-28,2023-07-12,36,22.0,24.0,20.53,0.16,184.0,0.47,-31.0,stop_loss,0.2795498384514543,0.40324192879626997,True,O:SLV230728C00022000,O:SLV230728C00024000
SLV_2023-06-22_CALL_10pct_TP75_SL200,SLV,CALL,0.1,0.75,2.0,2023-06-22,2023-07-28,2023-07-13,36,22.0,24.0,20.53,0.16,184.0,0.85,-69.0,stop_loss,0.2795498384514543,0.40324192879626997,True,O:SLV230728C00022000,O:SLV230728C00024000
SLV_2023-06-22_CALL_5pct_TP50_SL100,SLV,CALL,0.05,0.5,1.0,2023-06-22,2023-07-28,2023-07-12,36,22.0,23.0,20.53,0.13,87.0,0.38,-25.0,stop_loss,0.2795498384514543,0.40324192879626997,True,O:SLV230728C00022000,O:SLV230728C00023000
SLV_2023-06-22_CALL_5pct_TP50_SL200,SLV,CALL,0.05,0.5,2.0,2023-06-22,2023-07-28,2023-07-13,36,22.0,23.0,20.53,0.13,87.0,0.6,-47.0,stop_loss,0.2795498384514543,0.40324192879626997,True,O:SLV230728C00022000,O:SLV230728C00023000
SLV_2023-06-22_CALL_5pct_TP75_SL100,SLV,CALL,0.05,0.75,1.0,2023-06-22,2023-07-28,2023-07-12,36,22.0,23.0,20.53,0.13,87.0,0.38,-25.0,stop_loss,0.2795498384514543,0.40324192879626997,True,O:SLV230728C00022000,O:SLV230728C00023000
SLV_2023-06-22_CALL_5pct_TP75_SL200,SLV,CALL,0.05,0.75,2.0,2023-06-22,2023-07-28,2023-07-13,36,22.0,23.0,20.53,0.13,87.0,0.6,-47.0,stop_loss,0.2795498384514543,0.40324192879626997,True,O:SLV230728C00022000,O:SLV230728C00023000
SLV_2023-06-22_PUT_10pct_TP50_SL100,SLV,PUT,0.1,0.5,1.0,2023-06-22,2023-07-28,2023-07-03,36,19.5,17.5,20.53,0.17,183.0,0.06,11.0,take_profit,0.2795498384514543,0.40324192879626997,True,O:SLV230728P00019500,O:SLV230728P00017500
SLV_2023-06-22_PUT_10pct_TP50_SL200,SLV,PUT,0.1,0.5,2.0,2023-06-22,2023-07-28,2023-07-03,36,19.5,17.5,20.53,0.17,183.0,0.06,11.0,take_profit,0.2795498384514543,0.40324192879626997,True,O:SLV230728P00019500,O:SLV230728P00017500
SLV_2023-06-22_PUT_10pct_TP75_SL100,SLV,PUT,0.1,0.75,1.0,2023-06-22,2023-07-28,2023-07-28,36,19.5,17.5,20.53,0.17,183.0,0.0,17.0,expiration,0.2795498384514543,0.40324192879626997,True,O:SLV230728P00019500,O:SLV230728P00017500
SLV_2023-06-22_PUT_10pct_TP75_SL200,SLV,PUT,0.1,0.75,2.0,2023-06-22,2023-07-28,2023-07-28,36,19.5,17.5,20.53,0.17,183.0,0.0,17.0,expiration,0.2795498384514543,0.40324192879626997,True,O:SLV230728P00019500,O:SLV230728P00017500
SLV_2023-06-22_PUT_5pct_TP50_SL100,SLV,PUT,0.05,0.5,1.0,2023-06-22,2023-07-28,2023-07-03,36,19.5,18.5,20.53,0.13,87.0,0.05,8.0,take_profit,0.2795498384514543,0.40324192879626997,True,O:SLV230728P00019500,O:SLV230728P00018500
SLV_2023-06-22_PUT_5pct_TP50_SL200,SLV,PUT,0.05,0.5,2.0,2023-06-22,2023-07-28,2023-07-03,36,19.5,18.5,20.53,0.13,87.0,0.05,8.0,take_profit,0.2795498384514543,0.40324192879626997,True,O:SLV230728P00019500,O:SLV230728P00018500
SLV_2023-06-22_PUT_5pct_TP75_SL100,SLV,PUT,0.05,0.75,1.0,2023-06-22,2023-07-28,2023-07-07,36,19.5,18.5,20.53,0.13,87.0,0.03,10.0,take_profit,0.2795498384514543,0.40324192879626997,True,O:SLV230728P00019500,O:SLV230728P00018500
SLV_2023-06-22_PUT_5pct_TP75_SL200,SLV,PUT,0.05,0.75,2.0,2023-06-22,2023-07-28,2023-07-07,36,19.5,18.5,20.53,0.13,87.0,0.03,10.0,take_profit,0.2795498384514543,0.40324192879626997,True,O:SLV230728P00019500,O:SLV230728P00018500
GLD_2023-06-26_PUT_5pct_TP50_SL100,GLD,PUT,0.05,0.5,1.0,2023-06-26,2023-07-28,2023-07-11,32,175.0,166.0,178.51,0.85,815.0,0.34,51.0,take_profit,0.11658336575476942,0.2957060931872089,True,O:GLD230728P00175000,O:GLD230728P00166000
GLD_2023-06-26_PUT_5pct_TP50_SL200,GLD,PUT,0.05,0.5,2.0,2023-06-26,2023-07-28,2023-07-11,32,175.0,166.0,178.51,0.85,815.0,0.34,51.0,take_profit,0.11658336575476942,0.2957060931872089,True,O:GLD230728P00175000,O:GLD230728P00166000
GLD_2023-06-26_PUT_5pct_TP75_SL100,GLD,PUT,0.05,0.75,1.0,2023-06-26,2023-07-28,2023-07-14,32,175.0,166.0,178.51,0.85,815.0,0.07,78.0,take_profit,0.11658336575476942,0.2957060931872089,True,O:GLD230728P00175000,O:GLD230728P00166000
GLD_2023-06-26_PUT_5pct_TP75_SL200,GLD,PUT,0.05,0.75,2.0,2023-06-26,2023-07-28,2023-07-14,32,175.0,166.0,178.51,0.85,815.0,0.07,78.0,take_profit,0.11658336575476942,0.2957060931872089,True,O:GLD230728P00175000,O:GLD230728P00166000
IWM_2023-06-27_CALL_10pct_TP50_SL100,IWM,CALL,0.1,0.5,1.0,2023-06-27,2023-08-04,2023-07-11,38,193.0,210.0,183.36,0.99,1601.0000000000002,2.48,-149.0,stop_loss,0.21592520189683095,0.30257024877007965,True,O:IWM230804C00193000,O:IWM230804C00210000
IWM_2023-06-27_CALL_10pct_TP50_SL200,IWM,CALL,0.1,0.5,2.0,2023-06-27,2023-08-04,2023-07-12,38,193.0,210.0,183.36,0.99,1601.0000000000002,3.07,-208.0,stop_loss,0.21592520189683095,0.30257024877007965,True,O:IWM230804C00193000,O:IWM230804C00210000
IWM_2023-06-27_CALL_10pct_TP75_SL100,IWM,CALL,0.1,0.75,1.0,2023-06-27,2023-08-04,2023-07-11,38,193.0,210.0,183.36,0.99,1601.0000000000002,2.48,-149.0,stop_loss,0.21592520189683095,0.30257024877007965,True,O:IWM230804C00193000,O:IWM230804C00210000
IWM_2023-06-27_CALL_10pct_TP75_SL200,IWM,CALL,0.1,0.75,2.0,2023-06-27,2023-08-04,2023-07-12,38,193.0,210.0,183.36,0.99,1601.0000000000002,3.07,-208.0,stop_loss,0.21592520189683095,0.30257024877007965,True,O:IWM230804C00193000,O:IWM230804C00210000
IWM_2023-06-27_CALL_5pct_TP50_SL100,IWM,CALL,0.05,0.5,1.0,2023-06-27,2023-08-04,2023-07-11,38,193.0,202.0,183.36,0.86,814.0,2.16,-130.0,stop_loss,0.21592520189683095,0.30257024877007965,True,O:IWM230804C00193000,O:IWM230804C00202000
IWM_2023-06-27_CALL_5pct_TP50_SL200,IWM,CALL,0.05,0.5,2.0,2023-06-27,2023-08-04,2023-07-13,38,193.0,202.0,183.36,0.86,814.0,3.34,-248.0,stop_loss,0.21592520189683095,0.30257024877007965,True,O:IWM230804C00193000,O:IWM230804C00202000
IWM_2023-06-27_CALL_5pct_TP75_SL100,IWM,CALL,0.05,0.75,1.0,2023-06-27,2023-08-04,2023-07-11,38,193.0,202.0,183.36,0.86,814.0,2.16,-130.0,stop_loss,0.21592520189683095,0.30257024877007965,True,O:IWM230804C00193000,O:IWM230804C00202000
IWM_2023-06-27_CALL_5pct_TP75_SL200,IWM,CALL,0.05,0.75,2.0,2023-06-27,2023-08-04,2023-07-13,38,193.0,202.0,183.36,0.86,814.0,3.34,-248.0,stop_loss,0.21592520189683095,0.30257024877007965,True,O:IWM230804C00193000,O:IWM230804C00202000
IWM_2023-06-27_PUT_10pct_TP50_SL100,IWM,PUT,0.1,0.5,1.0,2023-06-27,2023-08-04,2023-07-11,38,176.0,160.0,183.36,1.17,1483.0,0.43,74.0,take_profit,0.21592520189683095,0.30257024877007965,True,O:IWM230804P00176000,O:IWM230804P00160000
IWM_2023-06-27_PUT_10pct_TP50_SL200,IWM,PUT,0.1,0.5,2.0,2023-06-27,2023-08-04,2023-07-11,38,176.0,160.0,183.36,1.17,1483.0,0.43,74.0,take_profit,0.21592520189683095,0.30257024877007965,True,O:IWM230804P00176000,O:IWM230804P00160000
IWM_2023-06-27_PUT_10pct_TP75_SL100,IWM,PUT,0.1,0.75,1.0,2023-06-27,2023-08-04,2023-07-12,38,176.0,160.0,183.36,1.17,1483.0,0.2,97.0,take_profit,0.21592520189683095,0.30257024877007965,True,O:IWM230804P00176000,O:IWM230804P00160000
IWM_2023-06-27_PUT_10pct_TP75_SL200,IWM,PUT,0.1,0.75,2.0,2023-06-27,2023-08-04,2023-07-12,38,176.0,160.0,183.36,1.17,1483.0,0.2,97.0,take_profit,0.21592520189683095,0.30257024877007965,True,O:IWM230804P00176000,O:IWM230804P00160000
IWM_2023-06-27_PUT_5pct_TP50_SL100,IWM,PUT,0.05,0.5,1.0,2023-06-27,2023-08-04,2023-07-11,38,176.0,167.0,183.36,0.9,810.0,0.33,57.0,take_profit,0.21592520189683095,0.30257024877007965,True,O:IWM230804P00176000,O:IWM230804P00167000
IWM_2023-06-27_PUT_5pct_TP50_SL200,IWM,PUT,0.05,0.5,2.0,2023-06-27,2023-08-04,2023-07-11,38,176.0,167.0,183.36,0.9,810.0,0.33,57.0,take_profit,0.21592520189683095,0.30257024877007965,True,O:IWM230804P00176000,O:IWM230804P00167000
IWM_2023-06-27_PUT_5pct_TP75_SL100,IWM,PUT,0.05,0.75,1.0,2023-06-27,2023-08-04,2023-07-12,38,176.0,167.0,183.36,0.9,810.0,0.18,72.0,take_profit,0.21592520189683095,0.30257024877007965,True,O:IWM230804P00176000,O:IWM230804P00167000
IWM_2023-06-27_PUT_5pct_TP75_SL200,IWM,PUT,0.05,0.75,2.0,2023-06-27,2023-08-04,2023-07-12,38,176.0,167.0,183.36,0.9,810.0,0.18,72.0,take_profit,0.21592520189683095,0.30257024877007965,True,O:IWM230804P00176000,O:IWM230804P00167000
SLV_2023-06-29_CALL_10pct_TP50_SL100,SLV,CALL,0.1,0.5,1.0,2023-06-29,2023-08-04,2023-07-12,36,22.0,24.0,20.72,0.18,182.0,0.54,-36.0,stop_loss,0.25615091631115816,0.35942338787012185,True,O:SLV230804C00022000,O:SLV230804C00024000
SLV_2023-06-29_CALL_10pct_TP50_SL200,SLV,CALL,0.1,0.5,2.0,2023-06-29,2023-08-04,2023-07-12,36,22.0,24.0,20.72,0.18,182.0,0.54,-36.0,stop_loss,0.25615091631115816,0.35942338787012185,True,O:SLV230804C00022000,O:SLV230804C00024000
