entry_date,entry_trailing_12m_return,pnl_pct,pnl_dollar
2016-09-15,0.11077856394460972,-0.06755895474824725,-106.0
2016-09-16,0.10983372913568812,0.0020366598778003286,3.0
2016-09-19,0.12095126657422739,0.14736842105263182,224.00000000000023
2016-09-20,0.11955573331012181,0.12263535551206783,188.0
2016-09-27,0.19843502098271304,0.05725971370143146,84.0
2016-09-28,0.20673325710141355,0.02151983860121054,32.0
2016-09-29,0.1710305176060376,0.06553079947575369,100.00000000000023
2016-09-30,0.17446653178955795,0.062078272604588314,92.0
2016-10-03,0.15260150020496455,0.011556764106050332,17.0
2016-10-04,0.13459738112507114,0.014393420150788261,21.0
2016-10-24,0.07211884471234131,0.17426820966643985,256.0
2016-11-14,0.05533545202025092,0.5409004438807863,853.0
2016-12-02,0.03990782699058859,0.5205198358413134,761.0
2016-11-01,0.024471352621685538,0.5068069306930694,819.0
2016-11-04,0.001891523484414126,0.5547645125958378,1012.9999999999998
2016-11-10,0.03456433350924981,0.5219023779724656,834.0
2016-10-28,0.040194693078478005,0.4453125,684.0
2016-10-31,0.043894396267735836,0.46753246753246747,755.9999999999998
2016-11-30,0.03178433535576386,0.5,728.0
2016-11-08,0.042756873557662445,0.408675799086758,716.0
2016-11-11,0.045172995665322846,0.4902522935779814,854.9999999999998
2016-11-28,0.04856814800141884,0.5109739368998629,745.0
2016-12-30,0.07097909451510787,0.5084322298563395,813.9999999999998
2017-01-03,0.10384971329148973,0.5013550135501355,740.0
2016-12-19,0.105596412306876,0.504754937820044,690.0
2016-12-22,0.07857169444675316,0.504754937820044,690.0
2016-12-28,0.06050113723240691,0.5066387141858839,725.0
2016-12-20,0.09763850229364457,0.518465909090909,730.0
2016-12-21,0.08965606212465294,0.5348169418521176,745.0
2016-12-23,0.07948176725848155,0.5492753623188404,758.0
2016-12-27,0.08562855779107958,0.5077574047954865,720.0
2016-12-29,0.06862725218554266,0.5259348612786492,872.0000000000002
2017-01-24,0.22824211988011056,0.5041198501872659,672.9999999999998
2017-01-25,0.22954093022704702,0.43768328445747784,597.0
2017-01-26,0.2622645884167587,0.536105032822757,735.0
2017-01-27,0.24707113813602954,0.5183850036049027,719.0
2017-01-30,0.21204582004175831,0.5790980672870436,809.0
2017-01-31,0.20637458481222337,0.589337175792507,818.0
2017-02-01,0.24157749450255772,0.5508100147275403,748.0
2017-02-03,0.2501713792220517,0.5132048536759457,719.0
2017-02-06,0.29669395834244217,0.5142857142857142,720.0
2017-02-07,0.32163866561065424,0.5423023578363384,782.0
2017-02-09,0.32768819888496536,0.5610098176718095,800.0
2017-02-13,0.3214330814499824,0.5544692737430168,794.0
2017-02-14,0.2966336609678648,0.5582417582417583,762.0
2017-02-16,0.28974321176300966,0.5031534688156973,718.0
2017-02-15,0.2754152516838746,0.5017325017325018,724.0
2017-02-17,0.29150723279841473,0.5119478638667632,707.0
2017-02-23,0.281892833440611,0.5145287030474841,726.0
2017-02-28,0.28261674883470245,0.5156028368794328,727.0
2017-03-21,0.21662377846393843,0.5038596491228069,718.0
2017-02-24,0.2718321122335614,0.5153417015341701,739.0
2017-02-27,0.2749945297482954,0.5006906077348066,725.0
2017-03-22,0.2211331875689535,0.5239379635873231,777.0
2017-03-20,0.2402013671270984,0.5000000000000002,660.0
2017-04-24,0.2436641086405389,0.592801693719125,840.0
2017-04-25,0.252655398623862,0.521494009866103,740.0
2017-04-26,0.25700773428198875,0.5521207764198419,768.0
2017-04-28,0.29265358905762495,0.5096774193548388,711.0
2017-04-27,0.27477933032520996,0.5035360678925036,712.0
2017-05-01,0.3110628812174048,0.46539548022598876,659.0
2017-05-02,0.30095555264000073,0.3619377162629758,523.0
2017-05-03,0.3089331819482053,0.4363767074047449,607.0
2017-05-04,0.31788626045002144,0.3813920454545454,537.0
2017-05-05,0.32307249253032677,0.3110367892976591,465.0000000000002
2017-05-08,0.31892573733515306,0.33843085106382986,509.0
2017-05-09,0.31976850440728066,0.26159793814432986,405.9999999999998
2017-05-10,0.3026911071331362,0.2904109589041095,424.0
2017-05-11,0.3135274647408084,0.3400259067357514,525.0
2017-05-12,0.32231533387774536,0.29778672032193176,444.0000000000002
2017-05-15,0.33141684173005803,0.2905360688285903,439.0
2017-05-16,0.3204491351818679,0.049525101763907786,73.0
2017-05-17,0.30322327226284407,0.3013937282229966,519.0
2017-05-18,0.3099024477526702,0.3323262839879153,550.0
2017-05-19,0.3223071511857911,0.326086956521739,495.0
2017-05-22,0.3189071408308617,0.27577150361129354,420.0
2017-05-23,0.3219736791502257,0.07304460245636712,113.00000000000023
2017-06-02,0.3106325692459788,-0.1299871299871299,-202.0
2017-06-19,0.3325911594342883,0.2709946396664682,455.0
2017-06-20,0.31388841272803836,0.263995285798468,448.0
2017-06-21,0.3227024625611714,0.21190042501517925,349.0
2017-06-27,0.3642394305135881,0.28522727272727266,501.9999999999998
2017-06-29,0.3075726553763347,0.21926910299003333,396.0000000000002
2017-06-30,0.29308687524115284,0.24489795918367374,420.0000000000002
2017-07-03,0.2730719243402644,0.3963553530751709,696.0000000000002
2017-08-01,0.25206793251250703,0.18364779874213832,292.0
2017-08-02,0.2650801746250959,0.16971916971916978,278.0
2017-08-03,0.25600718286330393,0.3956249999999999,633.0
2017-08-04,0.2546941346394014,0.36494252873563227,635.0000000000002
2017-08-07,0.2506412892265575,0.3616279069767443,622.0
2017-08-10,0.22177593593173506,0.5047770700636944,951.0
2017-08-18,0.21651964603778695,0.5129906025428415,928.0
2017-08-21,0.2152799163199417,0.5367770915216172,956.0000000000002
2017-08-24,0.23061852526775373,0.5023668639053256,849.0000000000002
2017-08-08,0.24986920431048887,0.365680473372781,618.0000000000002
2017-08-09,0.24534150484427686,0.3537015276145712,602.0
2017-08-17,0.21769259765797955,0.5383806519453209,1024.0
2017-09-25,0.21884644946331755,0.5282791817087844,878.0
2017-09-26,0.23231475875805097,0.5047393364928909,852.0
2017-08-11,0.2257899614919281,0.5234828496042216,992.0
2017-08-14,0.24072847871092273,0.4734669811320753,803.0
2017-09-22,0.22395970332539394,0.5018703241895262,805.0
2017-08-15,0.23631642044792645,0.5202140309155767,875.0
2017-08-16,0.24533990152589213,0.5014679976512038,854.0
2017-09-21,0.23489421711603198,0.5181538461538462,842.0
2017-09-27,0.23124671581802114,0.5038123167155424,859.0
2017-09-28,0.22874661296303778,0.5100117785630154,866.0
2017-09-15,0.25438064663749893,0.5006361323155215,787.0
2017-10-31,0.31352701636549574,0.5241889584519066,921.0
2017-11-03,0.357306258410202,0.5113835376532401,876.0
2017-11-13,0.3420267574648914,0.5225733634311513,926.0
2017-11-15,0.32605376623820326,0.554540569586244,1032.0
2017-11-17,0.3203760307774859,0.5436201780415431,915.9999999999998
2017-11-20,0.3242952300358233,0.5427046263345197,915.0
2017-12-05,0.32363772372564736,0.512526096033403,982.0
2017-11-08,0.33244819878593446,0.5687176538240368,989.0
2017-11-16,0.3350734571909,0.5588571428571429,978.0
2017-11-21,0.3248951218003817,0.5482885085574571,897.0
2017-11-22,0.32249694319390865,0.5314389359129383,879.0
2017-11-30,0.33361290333749394,0.5438596491228069,960.9999999999998
2017-12-04,0.33306155641675295,0.545977011494253,1140.0
2017-12-06,0.3264292947132277,0.5482388973966308,1074.0
2017-12-07,0.31428023055324017,0.5165289256198347,1000.0
2017-12-08,0.31774504037712625,0.519529159978598,970.9999999999998
2017-12-12,0.32182966456596485,0.5157270029673588,868.9999999999998
2017-12-14,0.3096816673608904,0.5032371983519719,855.0000000000002
2017-11-27,0.3278611054037395,0.5209192692987625,884.0
2017-12-11,0.3176317255679517,0.5172212492702861,886.0
2017-12-13,0.30788548020296624,0.5163360560093349,885.0
2017-12-29,0.3130045497020233,0.5180383314543406,919.0000000000002
2017-12-15,0.3224623242414586,0.5046620046620047,866.0
2017-12-27,0.3074560714979704,0.552941176470588,986.9999999999998
2018-02-08,0.22410057423240626,0.5278235100428053,1603.0
2018-02-09,0.2407283789224577,0.5109851169383417,1442.0
2018-02-13,0.25796695483234333,0.510933557611438,1215.0
2018-01-22,0.37649009680359424,-0.18683957732949086,-389.0
2018-01-23,0.3867458719619621,-0.30197780993728895,-626.0
2018-01-24,0.36853831993737907,-0.36571428571428566,-768.0
2018-01-25,0.3544168319595504,-0.38457854406130265,-803.0
2018-01-26,0.373750723875095,-0.6040585181689476,-1280.0
2018-01-29,0.3644712915812378,-0.5302283922973577,-1184.0
2018-01-30,0.3638657479155576,-0.3221567739012233,-711.0
2018-02-01,0.3512794794587104,-0.3943533697632058,-866.0
2018-02-02,0.32549001533154964,-0.19983686786296895,-490.0
2018-02-05,0.26958365015820807,0.001953125,6.0
2018-02-06,0.3016726269411456,-0.11095048789302497,-307.0
2018-02-07,0.280151773080898,0.10137318255250394,251.0
2018-02-12,0.2585811587489928,0.23040380047505926,582.0
2018-02-14,0.2772338907498615,0.17374681393372993,409.0
2018-02-15,0.29329757057851435,0.058499364137346355,138.0
2018-02-16,0.2879199097331884,0.010084033613445342,24.0
2018-02-20,0.28492925378613343,0.04173838209982805,97.0
2018-02-21,0.2749891559488056,0.04413024850042846,103.0
2018-02-22,0.27434570244750667,-0.009220452640402277,-22.0
2018-02-27,0.3021316458231542,-0.05910473707083885,-136.0
2018-02-28,0.2977551529617797,-0.0335927898402294,-82.0
2018-03-01,0.2627758562375171,0.07599029911075195,188.0
2018-04-05,0.2228538284054895,0.5077452667814115,1180.0
2018-03-19,0.2798701261576986,0.18027734976887522,468.0
2018-03-27,0.22635840018671116,0.5463131129676715,1504.0
2018-03-22,0.25647607700464436,0.4220325833979828,1087.9999999999995
2018-03-26,0.26940839961710283,0.39277297721916726,1000.0
2018-05-07,0.21912676273871257,0.5067811934900541,1121.0
2018-05-08,0.2152296192788996,0.5067811934900541,1121.0
2018-05-15,0.21779911709984678,0.5038684719535784,1042.0
2018-05-18,0.23057890673428139,0.5179924242424243,1094.0
2018-05-09,0.22421110925512178,0.42907488986784137,974.0
2018-05-10,0.23618465462075267,0.4221598877980366,903.0
2018-05-22,0.22039902335621187,0.5074411905904945,1057.0
2018-05-11,0.23600085610002886,0.47286455875412936,1002.0
2018-05-16,0.22075966917621437,0.5070014485755674,1050.0
2018-05-17,0.24778984829511086,0.5374701670644393,1126.0
2018-05-21,0.2322791276579399,0.5345402572653646,1122.0
2018-05-24,0.22347452307616034,0.5099800399201597,1022.0
2018-05-25,0.21436373409536236,0.5039761431411531,1014.0
2018-05-14,0.23534643909270403,0.44899860270144387,964.0
2018-05-23,0.22946589281550045,0.38608198284080064,810.0
2018-05-29,0.2068572180690691,0.4348226623675724,944.0
2018-05-30,0.21446685025247336,0.39778206364513014,825.0
2018-05-31,0.21411242123130414,0.49343065693430654,1014.0
2018-06-27,0.2395801747825046,0.5702179176755446,1412.9999999999995
2018-06-19,0.26313389240435026,0.25205104831358227,553.0
2018-06-21,0.25854328396429715,0.12003530450132383,272.0
2018-06-22,0.25610713392199314,0.19913606911447101,461.0
2018-06-25,0.22311248066913736,0.2675947409126065,692.0
2018-06-26,0.2338746405269747,0.39123242349048803,946.0
2018-08-08,0.27148756437457777,-0.5922562141491396,-1239.0
2018-08-09,0.27239434063311596,-0.5940028557829606,-1248.0
2018-08-10,0.2903368186326156,-0.5440528634361234,-1235.0
2018-08-13,0.27920218920257334,-0.541019955654102,-1220.0
2018-08-15,0.25443199100966996,-0.5105913503971756,-1157.0
2018-08-21,0.2890106000352137,-0.5320976491862568,-1177.0
2018-08-22,0.2745853397538791,-0.5637488106565176,-1185.0
2018-08-23,0.2773044864457417,-0.5593464680442095,-1164.0
2018-08-27,0.3089177954759823,-0.6552868658131816,-1382.0
2018-08-28,0.3067849805203935,-0.6593252108716026,-1407.0
2018-08-29,0.3166845151466622,-0.7168758716875872,-1542.0
2018-08-30,0.29909290959358703,-0.7136812411847673,-1518.0
2018-08-31,0.286974790472837,-0.7196132596685083,-1563.0
2018-09-04,0.283214153629451,-0.6816987740805605,-1557.0
2018-09-05,0.27811089358052143,-0.6066066066066066,-1414.0
2018-09-06,0.2628448667095613,-0.559199318568995,-1313.0
2018-09-07,0.25504160344740123,-0.5021627998427054,-1277.0
2018-09-10,0.27027145352155957,-0.5290187891440501,-1267.0
2018-09-13,0.2704451566087549,-0.6115812917594654,-1373.0
2018-09-19,0.2604353251025424,-0.5598233995584989,-1268.0
2018-09-21,0.2791604924281883,-0.5815412186379929,-1298.0
2018-09-26,0.2969506918224838,-0.6084418500224518,-1355.0
2018-09-28,0.29642022672537083,-0.6558796718322699,-1439.0
2018-10-04,0.25850751070617384,-0.5441302485004285,-1270.0
2018-11-07,0.14977671216396482,-0.2907556578442655,-758.0000000000002
2018-11-08,0.13785808931295107,-0.25808936825885975,-669.9999999999998
2018-12-03,0.12403861777468062,-0.22256097560975607,-510.9999999999998
2019-02-21,0.04706923979470634,0.5107778819119027,1090.0
2019-02-14,0.08126162214746735,0.513732552904097,1140.9999999999995
2019-02-05,0.04778048620395681,0.5262929161234244,1210.9999999999995
2019-02-15,0.06585203693507324,0.5133865664631283,1093.0
2019-02-19,0.04849510043078631,0.5033860045146727,1114.9999999999995
2019-02-20,0.053015279667844695,0.5091334894613582,1087.0
2019-02-22,0.057825871623730096,0.5220766618146531,1076.0
2019-03-06,0.04287957402943787,0.5042183622828784,1016.0000000000002
2019-02-26,0.04161080396117445,0.5068694798822375,1033.0
2019-02-27,0.027328049252499653,0.5061304561059343,1032.0
2019-02-28,0.03781219042257922,0.5116611137553546,1075.0
2019-02-25,0.061809445527118756,0.5036496350364963,1035.0
2019-03-01,0.051752374776388166,0.5078043704474506,976.0
2019-03-04,0.06939308640025077,0.5163461538461538,1074.0
2019-03-05,0.06045444916372689,0.505911330049261,1027.0
2019-03-26,0.1393505891674529,-0.4226943942133816,-935.0
2019-03-28,0.1305765613059866,-0.40438432835820903,-867.0
2019-03-29,0.15239294838893302,-0.4598364598364598,-956.0
2019-04-01,0.14665762721651054,-0.5449071751128951,-1086.0
2019-04-02,0.1851989750737042,-0.5697435897435897,-1111.0
2019-04-03,0.1787446457959847,-0.5974088291746641,-1245.0
2019-04-04,0.1600025685256723,-0.588523786169691,-1200.0
2019-04-05,0.1593962784493288,-0.5539437896645512,-1222.0
2019-04-08,0.19217983393476867,-0.5614973262032086,-1260.0
2019-04-09,0.17970850450304487,-0.539271610355419,-1229.0
2019-04-10,0.16043698530958816,-0.5818926296633303,-1279.0
2019-04-11,0.16440137351758266,-0.5583482944344704,-1244.0
2019-04-15,0.161723937231685,-0.5927687916270219,-1246.0
2019-04-18,0.13560788158659065,-0.6418491484184915,-1319.0
2019-04-23,0.18272264109589909,-0.7099023709902371,-1527.0
2019-04-25,0.21246574860935485,-0.6991321118611379,-1450.0
2019-04-26,0.21209481015002019,-0.7243713733075435,-1498.0
2019-04-30,0.17946348009746038,-0.687816091954023,-1496.0
2019-05-01,0.1840679521719195,-0.6597318539066112,-1427.0
2019-05-02,0.16560317101083122,-0.6401446654611211,-1416.0
2019-05-03,0.19121745264344314,-0.7289586305278174,-1533.0
2019-05-07,0.13938678290020978,-0.5142231947483589,-1410.0
2019-05-08,0.1271453897969903,-0.5026138909634055,-1346.0
2019-05-09,0.12222512953124975,-0.4669954476479514,-1231.0
2019-05-10,0.11150806213879871,-0.5010421008753647,-1202.0
2019-05-13,0.061929429195679564,-0.2741269245212167,-730.0000000000002
2019-05-14,0.074597923320187,-0.3470565602154675,-902.0
2019-05-20,0.07827634390996074,-0.33538335383353834,-818.0
2019-05-23,0.06904226651536405,-0.27633262260127933,-648.0
2019-05-28,0.05588352302259669,-0.25969153814089196,-622.9999999999998
2019-05-29,0.0461486878550037,-0.20651242502142242,-482.0
2019-05-31,0.030993225838309213,-0.12795828319294034,-319.0
2019-06-04,0.021319498548845628,0.518695652173913,1193.0
2019-06-05,0.019701387080871324,0.5377932232841007,1238.0
2019-06-06,0.02462827010936741,0.5443602318323675,1221.0
2019-07-03,0.1175303808927548,-0.3198044009779951,-654.0
2019-07-22,0.08478298719687904,-0.11975051975051976,-288.0
2019-07-23,0.09212670567639725,-0.15185707569346496,-323.0
2019-07-24,0.09629958109323611,-0.20065176908752325,-430.9999999999998
2019-07-25,0.08145003447466803,-0.22661024917724493,-482.0
2019-07-26,0.07752343667928252,-0.19371727748691103,-406.9999999999998
2019-07-29,0.0903469992929129,-0.28052325581395354,-579.0
2019-07-30,0.10049360727402257,-0.18122977346278313,-392.0
2019-07-31,0.10082986967345087,-0.04262722923009987,-98.0
2019-08-05,0.015461694798751813,0.458567415730337,1306.0
2019-08-06,0.02653269946845649,0.4162303664921465,1112.9999999999995
2019-08-07,0.026038127672097566,0.359796067006555,988.0000000000005
2019-08-08,0.04456288674908393,0.28452049343414254,715.0
2019-08-09,0.03349126631213872,0.3940206975852816,1027.9999999999995
2019-08-14,0.022368961051189684,0.5003548616039746,1410.0
2019-08-15,0.014834898983331568,0.5109729334308706,1397.0
2019-08-23,0.014346126465348608,0.5242057488653553,1385.9999999999995
2019-10-02,-0.0025510442894715046,0.5493183640737771,1370.0
2019-08-12,0.022249699139786694,0.4511472982975575,1219.0
2019-08-27,0.01949880211762678,0.5162037037037035,1337.9999999999995
2019-08-16,0.043894920946726756,0.4709141274238229,1190.0
2019-08-19,0.0570178884505661,0.39959758551307845,993.0
2019-08-26,0.031147822164119487,0.5054945054945053,1333.9999999999995
2019-08-28,0.012823695583320083,0.5079797586609576,1305.0
2019-09-03,0.004606816321458984,0.5329479768786127,1383.0
2019-08-30,0.012662828317866914,0.5073051948051948,1250.0
2019-11-08,0.1563311333807964,0.5390964378801042,1241.0
2019-11-11,0.16219325620760006,0.5354430379746835,1269.0
2019-11-12,0.1855256721984162,0.5331258337038685,1198.9999999999995
2019-11-13,0.22282089544060635,0.5284728213977568,1225.0
2019-11-14,0.22082286803203033,0.548966756513926,1221.9999999999995
2019-11-15,0.23924717471294654,0.5160539785946952,1109.0
2019-11-18,0.21890101368762704,0.5006909258406262,1087.0
2019-11-20,0.2585264245880774,0.5380733944954128,1173.0
2019-11-21,0.2786046585921593,0.5434198746642791,1213.9999999999995
2019-11-22,0.2697763621850635,0.5530338119499769,1194.0
2019-12-03,0.19980050526958926,0.5251122907309107,1286.0
2019-12-04,0.18516356684756485,0.513608428446005,1169.9999999999995
2019-12-05,0.2348713163144447,0.5017421602787455,1151.9999999999995
2019-11-19,0.22500110015348684,0.5326633165829144,1165.9999999999995
2019-11-25,0.29417301860116374,0.5034578146611342,1092.0
2019-12-02,0.21804578555466514,0.5326415910073499,1232.0000000000005
2019-11-26,0.267350839117388,0.546973803071364,1211.0
2019-11-27,0.2719138663674916,0.5018570102135562,1081.0
2019-11-29,0.2266345024517442,0.5189238486092111,1138.0
2020-02-03,0.33898238757615573,-0.49839914621131265,-1401.0
2020-02-04,0.3528252234107325,-0.6049338577046836,-1692.0
2020-02-05,0.3453822228291952,-0.6143743159430864,-1684.0
2020-02-06,0.36105447352759823,-0.646108663729809,-1760.0
2020-02-07,0.37364798491977247,-0.6194903581267217,-1799.0
2020-02-10,0.3875273073014447,-0.6715511079342388,-1879.0
2020-02-11,0.38908546464680227,-0.660732280819617,-1967.0
2020-02-12,0.38217913620154054,-0.7048598793898546,-1987.0
2020-02-13,0.37944016235047573,-0.7027509824937477,-1967.0
2020-02-14,0.38169397467087096,-0.7067324638702854,-2005.0
2020-02-18,0.37643584260765217,-0.7151099891813919,-1983.0
2020-02-20,0.3742514950660898,-0.7026843357118586,-2068.0
2020-02-21,0.3528007872028991,-0.631074168797954,-1974.0
2020-02-24,0.2910775383567785,-0.47355021216407356,-1674.0
2020-02-25,0.25141103010366006,-0.37747773628267733,-1314.0
2020-02-26,0.256557348158472,-0.3771462403789225,-1274.0
2020-02-27,0.19439318397156136,-0.21349166245578577,-845.0
2020-02-28,0.19808251474200844,-0.23539075334428539,-1003.0
2020-03-02,0.2512385803304942,-0.35616053887173726,-1269.0000000000005
2020-03-03,0.2109063137293974,-0.26152279093455566,-1027.0000000000005
2020-03-04,0.2604888709413562,-0.40379710966279403,-1425.0
2020-03-05,0.22916351464453588,-0.3041553970985985,-1237.0
2020-04-08,0.09651843793179626,0.5231724796942188,2190.0
2020-04-09,0.09224203403332765,0.5189278156595343,2206.999999999999
2020-04-13,0.10666757494430135,0.5489232209737829,2345.0
2020-04-21,0.09963081787057293,0.5097823697515937,2319.000000000001
2020-04-14,0.14982661143628007,0.5335417167588361,2219.0
2020-04-15,0.1364543932408071,0.5552746495058609,2416.0
2020-04-23,0.1191861662489957,0.5486725663716814,2294.0
2020-04-28,0.11668467915443625,0.5278614457831323,2102.9999999999995
2020-05-01,0.14060798821786902,0.5254070054267392,2130.0
2020-05-04,0.1357909330089393,0.5028512182477967,1940.0
2020-04-16,0.1532127188135679,0.514440009391876,2191.0
2020-04-20,0.1449906536817529,0.5058139534883721,2262.0
2020-04-22,0.11804241251669989,0.5359042553191489,2418.0
2020-04-24,0.1322405022637092,0.5311947461480169,2102.9999999999995
2020-04-27,0.14032992771921915,0.5180661577608143,2036.0000000000005
2020-04-17,0.16020090463892123,0.5238660650676799,2206.0
2020-05-05,0.15574295332638122,0.5160878447395303,2021.0000000000005
2020-04-29,0.1653121084365321,0.5278629856850718,2065.0000000000005
2020-04-30,0.16859421720518375,0.5827559661277906,2271.0
2020-05-06,0.18596023459055355,0.5807278318810865,2265.9999999999995
